# 0.00700324, 3.3995, 0.605417, 0.915817, 1.00726, 0.812046, 0.674875, 0.583945, 0.902212, 0.970441, 0.891836, 0.597608, 1.18441, 1.22492, 0.788054, 0.741528, 1.17737, 1.13907, 1.11075, 1.21386, 1.52913, 1.40282, 1.6005, 1.42476, 1.96278, 1.95585, 2.55944, 1.94285, 2.42698, 2.23795, 0.740942, 0.895003, 1.06575, 1.07473, 0.886983, 1.1123, 0.987937, 1.11804, 0.865784, 0.823951, 1.00592, 1.02486, 0.00113017, 0.654877, 0.000240548, 0.16058, 0.00235143, 0.521848, 0.00273078, 0.638271, 0.00197147, 0.285628, 0.00282145, 0.600664, 0.00195686, 0.45622, 0.00183458, 0.56029, 0.00278529, 0.571428, 0.0042411, 0.801312, 0.00548488, 0.780036, 0.00251498, 0.597348
-104.084,0.919244,0.0872615,6,63,0,132.748,0.283455,1.45921,1.03528,-0.555515,2.24783,-0.85926,-2.21718,-2.24859,-2.62116,-1.45953,-1.93874,-1.44499,-1.98284,0.65099,-0.28833,-1.06165,-2.03101,-4.50763,-2.98036,-1.74849,-1.69876,-1.23207,-0.429225,-0.215919,0.157974,-2.06399,-2.42071,-2.63015,-3.18893,-1.58767,-0.671365,0.671058,0.0273459,-0.39427,0.216306,-2.1466,-3.28826,-0.48362,-3.7132,-2.55403,-2.43275,-0.918834,-0.0989691,0.832455,-0.0239444,1.11115,-0.173293,-0.310713,-0.22854,-0.14726,0.0279476,-0.0839552,-0.107023,-0.198157,-0.304505,-0.205541,1.57101,3.2218,0.954004,0.3483,-3.78173,-3.79108,-3.34262,0.191538,0.653233,0.704534
-109.602,0.932001,0.0872615,6,63,0,142.565,0.380352,-3.14542,-1.12181,2.118,-1.6366,-0.672546,-2.82322,-3.51278,-4.94796,-0.740005,-1.25893,0.903457,-1.04011,-0.958601,-1.25227,0.835647,-2.8004,-5.93941,-5.05255,0.751666,-0.930147,-2.94013,0.382241,-0.393442,-0.536612,0.608523,-3.69359,-3.40554,-6.60726,-0.779496,-2.097,0.739864,-0.721619,0.428887,-0.734349,1.3279,-0.64371,-3.52244,-5.68494,0.0251271,0.440019,-0.654941,-0.124853,2.30143,-0.0568265,1.7686,-0.185828,-0.123407,-0.0822315,-0.299629,-0.0726104,-0.0568576,-0.127172,-0.255022,-0.11433,-0.184953,3.49647,0.666711,0.731172,3.76671,-1.89822,-4.20078,-3.15041,1.04047,-1.0893,0.872931
-106.309,0.778728,0.0872615,6,63,0,139.283,0.527599,-2.57,1.23404,-0.292917,-0.147907,0.42843,-5.45505,-5.91014,-6.90207,-0.689493,-2.9164,0.233458,-1.02028,1.46553,0.998131,-0.318127,-3.70233,-6.38398,-6.21536,-2.20242,-0.963396,-1.40615,0.22632,0.00716815,0.62104,0.927863,-5.46766,-4.60936,-8.63041,-1.02874,-1.61372,0.655066,1.01865,0.181882,0.478025,-1.43227,-4.49565,-3.65728,-7.00701,-3.2083,-2.41837,0.757589,-0.183702,3.22799,-0.0555683,1.33924,-0.200092,-0.328225,-0.213472,-0.168983,-0.0591735,-0.169759,-0.173903,-0.201915,-0.4305,-0.278072,1.71442,3.7383,0.703493,0.44495,-4.10529,-3.46096,-4.25757,-0.65209,1.34944,1.07207
-97.8972,0.898996,0.0872615,6,63,0,136.972,0.476757,-3.71998,-0.885495,0.883168,0.467233,-1.93279,-2.58919,-4.58518,-5.20633,-1.56725,-1.13547,-0.548271,-0.903888,-0.322181,-1.32214,0.221838,-4.73245,-5.34233,-5.50594,0.255624,-1.59998,-1.13918,0.183637,-0.224848,-0.590151,-1.92697,-2.90813,-5.03578,-4.76646,-1.3683,-1.95699,-0.0325231,-0.573024,-0.0522327,-0.954499,0.529615,-1.5227,-4.74385,-3.58146,0.614801,-0.347714,-1.75388,-0.135741,1.99492,-0.0465366,1.62764,-0.202631,-0.140225,-0.14958,-0.267958,-0.117932,-0.14265,-0.227111,-0.162582,-0.234589,-0.0853161,3.36096,0.96823,1.19887,3.80354,-1.80426,-3.21827,-2.21826,-0.648648,-0.252625,-0.862452
-98.6309,0.98335,0.0872615,6,63,0,129.062,0.361873,0.72976,0.836366,-0.118855,0.0646784,1.10764,-3.84536,-2.80673,-2.39649,-0.942906,-1.52192,0.345941,-0.6381,0.619349,0.820749,0.307065,-1.95576,-3.55315,-3.76602,-0.928462,-0.995547,-0.774575,0.153975,-0.295499,0.849148,1.14551,-2.80554,-1.52133,-3.39429,-0.434044,-0.0696031,0.588465,0.822957,0.245994,0.393208,-0.881516,-2.77285,-1.05409,-4.08743,-2.22229,-1.96008,0.59248,-0.0921969,1.68155,-0.0538332,1.51872,-0.239617,-0.317092,-0.228812,-0.257298,-0.0115634,-0.164284,-0.14076,-0.314831,-0.254681,-0.304556,2.0793,2.68196,0.683566,1.14259,-3.90946,-3.44781,-3.65999,0.751104,-1.90687,1.48326
-95.252,0.877998,0.0872615,6,63,0,131.847,0.326173,-1.69526,0.775292,0.121911,0.299221,0.692356,-4.02068,-3.99054,-4.34347,-0.25524,-1.55191,0.0715335,-0.322043,1.22516,-0.339756,1.03028,-2.75222,-4.55058,-6.60237,0.471421,0.977436,0.34894,0.34238,-0.62202,0.734666,0.741759,-5.01782,-3.82134,-3.79476,-0.579792,-1.0266,2.05149,-0.100185,0.947632,-0.615745,-1.02629,-3.50265,-4.14237,-4.84155,-2.35111,-0.97559,-0.00803763,-0.13117,2.60691,-0.0450355,0.962479,-0.207948,-0.181081,-0.0786773,-0.265975,-0.0206589,-0.0532265,-0.0744801,-0.301872,-0.32473,-0.178635,2.38277,1.14685,0.287679,2.39787,-2.70006,-3.55414,-2.77908,0.965587,0.590295,-0.325403
-94.9598,0.982861,0.0872615,6,127,0,128.935,0.20118,2.8132,-1.3153,0.972516,-0.160465,-0.151502,-1.61656,-0.740057,-1.19678,-1.04258,0.154462,0.558154,-0.694008,-0.290306,-0.421088,-0.908592,-0.946481,-2.65385,-2.89503,-1.32516,-0.45273,-1.32187,-1.16091,-1.79975,-0.021313,-0.617991,-0.561832,-0.847821,-0.137407,1.40569,-0.574707,-0.0240222,-0.270299,-0.421806,2.02075,2.13578,-1.28091,-0.888528,-1.228,0.0247709,-0.27742,0.0569776,-0.0245236,0.0965524,-0.0439877,1.41517,-0.220163,-0.301779,-0.211045,-0.21952,-0.026923,-0.0600801,-0.0466497,-0.194625,-0.281316,-0.276521,2.30023,2.63563,1.7247,1.56895,-2.28622,-3.34501,-2.44861,-0.70625,-0.195486,1.62482
-97.0953,0.869324,0.0872615,6,63,0,125.634,0.0987076,2.70929,0.467669,0.209531,0.963453,-0.134121,-0.391507,-2.71716,-2.43926,-1.14062,-1.63403,0.124627,-2.71981,-0.607639,0.190432,-0.0585717,-0.493939,-1.28268,-1.41209,1.51201,0.00930205,0.600743,1.27499,0.657908,1.03158,-1.79548,-2.48658,-2.14123,-3.26642,-1.18399,-0.598532,0.237963,0.823541,0.0567833,-1.21044,-0.588361,0.0406406,-1.11032,-0.535252,-0.303931,-0.418521,-0.347613,-0.0362998,0.40257,-0.0311479,1.21464,-0.163263,-0.311245,-0.134906,-0.179204,-0.00783678,-0.0051971,0.035505,-0.227688,-0.269464,-0.295472,2.44592,3.42871,0.17736,1.18014,-1.50723,-1.91133,-3.01508,0.561389,1.86588,2.02343
-100.399,0.986574,0.0872615,6,63,0,135.867,0.260987,-0.355045,-1.43589,0.931573,1.40986,0.190545,-0.609543,-2.70699,-1.46436,-1.82187,-0.412804,1.05449,-1.37031,-0.653851,0.951766,1.09046,-1.55757,-1.64046,-1.65533,0.439656,0.51282,-0.456135,1.41279,0.407114,1.71429,-0.0171788,-1.54201,-2.3162,-3.39451,-0.703376,0.935542,0.263939,0.0350849,1.70004,0.165393,0.537764,0.363648,-0.753182,-0.478138,1.53846,-1.28231,-0.51463,-0.035868,0.78898,-0.0485166,1.00297,-0.151083,-0.174591,-0.173934,-0.272018,0.00219727,-0.121961,-0.133438,-0.14824,-0.11787,-0.171154,2.58391,1.7672,0.73429,2.5378,-2.94172,-2.85661,-3.81418,-1.19769,-2.50583,-0.30209
-96.929,0.987359,0.0872615,6,63,0,126.034,0.212095,-1.25253,2.4997,1.19568,0.760644,-0.0814312,-1.62987,-2.46235,-2.40403,1.89179,-0.17881,0.683607,0.375464,0.780224,-0.135265,0.256816,-1.12422,-4.47893,-3.66364,0.883996,0.43257,0.262476,0.40829,0.24442,-0.219966,0.633468,-1.83721,-0.327611,-2.74326,1.38108,-0.455596,2.06041,2.07944,-0.119336,1.03529,0.802972,-1.92233,-2.56436,-2.47311,-0.838492,1.75913,1.54973,-0.0864593,2.56608,-0.0504374,1.73488,-0.180855,-0.158003,-0.0978178,-0.146617,-0.0259288,-0.00458496,-0.0270971,-0.286823,-0.270777,-0.185348,1.52794,1.83639,0.700845,1.4388,-2.06827,-2.73019,-3.467,1.01128,1.76555,1.03245
-93.9546,0.964523,0.0872615,6,63,0,123.764,0.171728,0.531468,-1.42675,2.12155,1.12386,0.59742,-1.02742,-1.91048,-2.911,-0.0621942,-0.620865,1.09855,-1.24149,0.378199,-0.674815,1.00009,-1.50068,-1.1879,-2.9187,1.41124,0.132964,0.578685,1.43088,0.529042,1.61119,-0.0974472,-0.962503,-3.4247,-1.75261,-0.191091,1.39491,1.08923,1.34018,0.334177,-0.406828,0.0778814,-1.2638,-0.666239,0.138457,0.407606,0.0681945,-0.481384,-0.0688207,1.91769,-0.0343001,1.15154,-0.133463,-0.210043,-0.0579987,-0.241291,0.00414687,-0.0616126,-0.0730768,-0.231305,-0.129153,-0.209003,1.90973,1.90452,-0.304547,2.20037,-2.53553,-2.239,-1.35567,-0.199787,-2.1472,0.712159
-97.8227,0.865157,0.0872615,6,63,0,127.802,0.115663,3.0219,2.1715,-0.222811,0.235242,-0.742634,-0.312841,-0.798598,-3.8399,-0.20782,-0.170288,0.186717,-0.654582,0.791486,0.411423,-0.275601,-0.695132,-2.94264,-1.70884,-0.391168,0.847767,-0.602856,-0.544706,-0.930654,-0.408365,0.513867,-0.152394,-0.764039,-1.16921,0.496401,-1.38576,0.467277,-0.854209,0.501744,0.926704,0.332248,0.934135,-1.15358,-1.24542,-0.0917165,-0.0187042,0.853571,-0.0304302,0.303918,-0.0283448,1.40155,-0.232725,-0.261189,-0.214234,-0.196322,-0.00713507,0.0169702,-0.0395871,-0.225563,-0.319689,-0.211451,2.32003,2.89099,1.43957,1.34017,-2.11175,-2.48008,-4.03386,0.321539,1.9256,1.25218
-90.4002,0.997112,0.0872615,6,63,0,119.807,0.15331,2.11529,1.03094,-0.0804621,0.0974839,-0.711279,-0.674685,-2.31117,-1.62644,-0.85385,-0.179113,0.900397,-1.11936,1.1396,0.543269,-0.0946026,-0.701225,-2.68524,-0.498884,1.46678,0.619684,-0.591139,0.821623,-0.964301,-0.0712786,-0.0169755,-0.11768,-0.60455,-0.212559,0.114479,-1.31782,1.42062,0.799449,0.879721,1.82905,0.120595,0.456681,-0.278837,0.00536339,-1.11183,0.852871,0.754425,-0.0342531,0.868869,-0.0279725,1.30078,-0.22664,-0.308665,-0.200904,-0.192768,-0.0175023,-0.0176122,-0.0173459,-0.222224,-0.31231,-0.217684,2.36203,3.41818,1.74544,1.64955,-1.68947,-2.51296,-3.25348,0.00363359,0.711318,0.424444
-101.431,0.91802,0.0872615,6,63,0,136.868,0.0241297,4.38093,-0.368395,2.50892,1.1893,0.356757,-0.230206,-0.423735,-2.2911,0.728597,-0.372942,-0.140285,-0.971756,-1.2267,-0.138277,0.776082,0.345178,-1.03046,-0.483428,-0.579031,0.280396,0.741751,0.105241,0.277541,2.04875,0.164673,0.232454,-0.704931,-1.07156,0.0192156,1.91432,0.707215,-0.547763,0.528943,-1.29465,0.376153,1.38778,1.28747,1.85756,1.83225,-0.271282,-0.451109,0.0142668,-0.442862,-0.0276241,1.24607,-0.148877,-0.236456,-0.157239,-0.275425,0.0899881,-0.00440474,0.00316942,-0.204762,-0.214727,-0.242579,1.40255,1.496,0.660594,2.4685,-3.05457,-2.71867,-1.74122,0.572433,0.489439,1.65635
-97.4583,0.886338,0.0872615,6,63,0,130.978,0.0766169,1.60061,1.57624,0.283603,-0.216559,-1.50449,-0.208729,-1.27148,0.181547,-0.931009,-0.381591,1.00736,-0.780123,1.21413,0.38579,0.273988,0.555677,-1.35479,-2.22125,1.82026,1.33284,-0.38245,0.518611,-0.445463,-0.178702,-0.207839,-0.598081,-0.0402503,0.886728,0.178999,-0.0797072,1.8543,1.68141,1.12095,2.2107,0.263004,-0.900132,-1.1099,-1.32828,0.0122641,0.513077,-0.111329,0.00523326,0.267399,-0.0668137,1.76163,-0.240604,-0.241296,-0.0939389,-0.209352,-0.0118964,0.00413795,0.0023535,-0.163909,-0.205311,-0.186295,3.35185,2.75434,0.541829,2.51194,-1.38476,-4.25702,-3.38757,-0.209637,0.241985,0.368786
-115.076,0.848344,0.0872615,5,31,0,150.39,0.107635,0.892388,-0.0887631,2.33515,0.617317,-0.0154213,-0.657509,1.52152,-2.20851,-0.757577,0.00494,0.663935,-0.756251,2.06747,0.587513,2.9061,-0.0550726,-1.48015,-0.622309,1.33803,0.33924,-0.851745,2.44473,2.05677,0.231481,1.27611,1.16698,-0.95353,-0.994913,1.20868,-0.393606,2.10304,3.15499,0.360862,-0.0473119,-0.726928,1.4876,1.14035,-0.224978,-0.535354,-2.23218,0.626976,-0.0220867,1.04105,-0.0418786,1.61836,-0.170458,-0.351624,-0.139637,-0.276947,0.0058659,-0.0145167,0.00439815,-0.180301,-0.120399,-0.254812,2.67571,3.61393,1.13819,3.04015,-2.64067,-3.96104,-3.9216,-0.552057,-0.240257,2.07891
-96.135,0.896413,0.0872615,5,31,0,135.793,0.102663,2.33483,-0.455072,1.94345,0.717681,0.453507,0.0969074,0.706544,-0.855657,-0.47162,-2.3579,1.09085,-1.25352,1.46007,-0.280104,1.16569,0.415058,-1.97482,-0.991016,1.47685,0.0565491,-0.0302592,1.94013,1.11719,0.293924,0.296167,0.536042,-0.415798,-0.760372,0.165799,-0.409131,1.80354,1.97548,0.420801,-0.467838,-0.361602,0.922404,-0.257521,0.492833,-0.657112,-0.22245,0.572636,-0.0126019,0.400239,-0.0598948,1.87442,-0.19789,-0.362618,-0.160298,-0.261506,0.0301836,-0.0195416,-0.0279846,-0.192429,-0.185687,-0.240633,2.87466,3.73307,1.08878,1.92313,-3.07024,-3.69366,-4.0486,0.533114,-0.0874876,1.48251
-99.4669,0.999764,0.0872615,6,63,0,123.252,0.109078,3.56687,1.18853,0.267616,0.855249,-0.64036,-0.406411,-1.94168,-1.16242,0.84492,1.63821,-1.1379,-0.351092,0.499912,0.792765,-0.284562,0.0977147,-0.675609,-1.17205,0.343342,0.857716,0.684236,-0.701158,-0.152884,1.38944,0.027761,-0.508182,0.22382,1.052,1.00549,1.29521,0.530463,-0.0809768,2.23071,1.29849,2.25387,-0.0501447,0.458528,0.807432,1.64047,1.35145,0.541124,-0.0040644,0.662772,-0.0839998,2.26154,-0.263065,-0.272895,-0.213621,-0.298095,-0.0229587,-0.0423528,-0.0496127,-0.198751,-0.35763,-0.259936,2.78737,2.63951,1.31102,2.97637,-1.71838,-3.42177,-2.18663,-0.0694933,-0.273181,1.51042
-107.986,0.9053,0.0872615,6,63,0,137.502,0.0237317,3.321,0.13075,1.70274,1.265,0.567474,1.11112,1.41769,-2.04113,-0.225017,-1.71044,2.48768,-0.353579,0.991177,0.425015,1.44928,0.999882,-1.85515,0.569549,2.09764,1.03903,-1.14228,2.56258,0.650723,1.19844,0.944686,-0.0884742,0.185191,1.00503,0.647512,0.161962,2.59625,2.06133,-0.807464,-0.276483,-0.529769,0.461608,0.92735,0.00819521,-0.0605441,-0.188168,0.982818,-0.00329719,0.478814,-0.0171918,0.184031,-0.260501,-0.277916,-0.154926,-0.200077,0.0182307,0.024598,0.021377,-0.291558,-0.133483,-0.163517,3.20964,2.84419,0.954742,1.25034,-2.20389,-1.54656,-2.5336,1.04485,-0.109858,-0.729006
-97.4994,0.982796,0.0872615,6,63,0,147.581,0.14319,2.36082,1.0497,0.395479,0.273592,-0.495785,-2.10267,-3.92329,-4.12949,0.843198,1.42768,-0.765301,-0.392363,0.588787,0.389733,-0.34656,-1.3565,-3.52987,-4.57895,0.976478,-0.223017,0.700291,-0.263174,0.332527,0.67342,0.384859,-2.25722,-2.93819,-1.82136,0.40784,0.552829,0.402999,0.347905,2.22795,1.77736,2.201,-2.91264,-2.27986,-2.96562,1.15115,1.15171,0.324725,-0.0947804,2.10381,-0.0694368,1.60339,-0.169663,-0.227093,-0.146077,-0.268454,-0.0139695,-0.0131803,-0.023723,-0.253966,-0.273512,-0.215278,1.57912,2.06188,0.544601,2.72953,-1.69932,-2.84026,-2.16466,0.533603,-0.267731,1.28207
-102.842,0.993746,0.0872615,6,63,0,129.272,0.268473,-1.99273,-0.280798,2.22819,0.768719,1.19704,-0.91802,-1.99395,-3.35665,-1.13539,-1.79716,2.10445,0.761509,1.34809,0.629218,1.05564,-2.03957,-2.07525,-2.79701,0.653933,0.795978,0.38006,2.28653,-0.0249234,-0.175349,-1.45746,-0.942591,-1.44616,0.234419,-0.862573,0.348988,0.554337,1.1283,-0.316207,-0.345922,0.044512,-2.56264,1.40632,-0.990732,-0.193834,-0.205313,-0.503403,-0.0435324,0.923496,-0.0388499,1.23401,-0.16534,-0.224368,-0.0788567,-0.188999,-0.0580461,-0.133989,-0.173615,-0.164629,-0.176096,-0.155678,2.62768,1.8696,0.0674026,1.65299,-2.13561,-2.04605,-3.51488,-0.471203,0.45489,-0.527267
-107.558,0.964038,0.0872615,6,63,0,140.859,0.213338,0.620387,0.788359,-0.546788,1.15129,-1.16205,-1.58287,-1.92322,-3.23923,0.382581,1.92654,0.387637,-1.26063,-0.14124,0.0116886,-0.185111,-0.809177,-3.28847,-3.28723,0.901615,1.12765,-0.149319,-0.379029,-0.0842339,2.72299,1.62422,-0.898778,-0.693797,-2.79734,0.626951,0.0259488,2.23713,1.78473,2.69858,0.633199,1.42523,1.85655,-1.50379,0.0110726,1.34706,1.70808,1.73069,-0.0408679,1.59854,-0.0401992,0.842446,-0.187186,-0.230576,-0.0784594,-0.163383,-0.0489756,-0.0850025,-0.127202,-0.205702,-0.263343,-0.198225,2.66989,2.86284,-0.539845,1.2752,-2.86451,-2.95348,-2.73276,-0.49299,-0.4104,0.000216911
-110.534,0.945687,0.0872615,6,63,0,146.311,0.0218195,3.77423,0.147204,2.71124,0.380366,0.937718,-1.43663,0.698898,-2.80553,0.0478167,-2.02858,0.729124,0.59697,1.91526,0.216033,1.18308,0.152155,-2.36633,-1.95692,0.848383,0.475986,0.16866,2.20879,0.470775,-0.744647,-1.45346,-0.0530842,-2.81616,-2.05052,0.0508328,0.521228,0.211552,-0.691211,-1.26362,-0.0301903,-0.68143,-2.23291,1.56637,-0.578208,-0.323015,-1.11077,-0.763209,-0.0355742,0.875278,-0.0421049,1.84532,-0.211327,-0.274219,-0.176123,-0.286157,0.0665755,-0.0118836,0.0129722,-0.177323,-0.256604,-0.181595,1.9936,2.08358,1.56653,2.60504,-2.30525,-2.60822,-3.25332,0.433756,0.271981,0.394808
-101.802,0.992792,0.0872615,6,127,0,150.169,0.271655,0.0978169,-0.680201,-0.0664428,-0.953817,-2.0592,-1.14944,-3.24076,-0.707143,-1.85848,-0.667725,-0.1621,-1.83168,-0.0385775,-1.01402,0.221254,-1.01874,-0.843662,-2.1756,0.238447,-1.17442,-1.60588,-0.478211,-1.2554,1.12162,0.0659493,-1.59629,-0.456218,-0.518096,-0.112348,-0.381405,1.58198,-0.450074,-1.70055,-0.237982,0.170813,-0.756967,-1.84961,-0.796653,1.66836,0.948078,-1.56761,-0.0418547,0.186744,-0.0905757,2.12661,-0.161545,-0.245108,-0.139344,-0.207289,-0.0290989,-0.0868824,-0.158659,-0.1832,-0.234467,-0.0964617,2.58815,2.47646,1.55446,2.325,-2.83015,-2.73411,-2.83761,-0.37114,-0.25085,-1.01283
-114.672,0.75837,0.0872615,6,63,0,146.085,0.109678,2.54385,2.10937,0.346885,0.584562,0.382978,-1.44484,-4.26952,-1.96153,1.26985,-0.511998,2.3629,0.107136,0.917315,-0.304887,0.249911,-1.22865,-1.78497,-2.97539,0.710271,-0.742035,0.276109,0.17745,0.54442,2.91551,0.503772,-2.8886,-1.19286,-0.467005,-2.23758,1.14627,2.3256,0.952911,0.810134,1.40057,-0.0824986,-1.85908,-2.02272,-1.34854,-0.433598,1.55071,-0.46713,-0.0703243,2.27332,-0.0216461,1.33986,-0.277553,-0.220253,-0.11212,-0.20165,0.0327319,-0.0136005,0.0159597,-0.283386,-0.24201,-0.352052,2.3214,1.49317,0.404032,1.85826,-1.5478,-1.2049,-1.48436,-0.0355188,0.159465,2.69823
-113.909,0.985767,0.0872615,6,63,0,153.507,0.14687,0.709069,-1.07958,0.847317,-0.0684266,-1.17724,0.224893,-1.74426,-1.60161,0.832203,0.42919,0.760479,-1.48402,-0.0936451,-0.236678,-0.199222,0.514443,0.49916,-0.537381,2.52153,0.335515,-0.537843,-1.58706,-2.09737,2.50111,-0.563592,-0.665004,0.260656,2.63536,-0.25158,-0.333455,1.50561,-0.878446,0.0652455,-0.0803488,-1.60426,-0.889957,1.80953,1.73403,0.746412,-0.0503955,-0.306244,0.0204382,-0.631416,-0.076292,2.11535,-0.127932,-0.203528,-0.169499,-0.244716,0.036764,-0.0604303,-0.0672757,-0.174358,-0.289198,-0.143999,2.26103,2.57559,1.57251,3.09461,-3.13713,-3.29417,-2.98054,-0.639258,1.3797,-0.799295
-110.777,0.994452,0.0872615,6,63,0,150.394,0.154937,4.13033,0.235993,1.47874,2.52892,0.898543,-1.18888,-2.43684,-3.8887,-0.57763,0.0936042,0.0739264,0.755553,2.04791,-0.603746,0.831029,-1.80398,-1.81768,-1.81386,1.94258,-0.976073,-0.183836,1.66236,1.77902,2.18223,0.717212,-2.93784,-2.03243,0.381719,1.87294,0.999795,1.6832,1.38823,-0.949976,-0.441105,1.45313,-1.49225,0.0737957,-0.637404,-0.122091,0.430769,-0.253644,-0.0464374,1.37369,-0.0487349,1.62477,-0.302879,-0.274252,-0.184892,-0.266951,-0.0173364,-0.0302732,-0.0529921,-0.265808,-0.207975,-0.335843,2.49058,1.37924,-0.328438,1.13093,-1.00349,-1.79033,-3.7508,-0.0551034,-0.823022,2.08617
-112.066,0.988734,0.0872615,6,63,0,142.709,0.235252,1.19345,-0.0777849,-0.0938302,-0.618611,-0.34986,-0.700134,-1.17925,-1.81412,0.605014,-0.754672,2.57082,-1.03667,0.307548,1.78938,1.76139,0.728611,-2.72895,-3.37254,-0.348613,2.04899,2.1765,0.383158,-0.348228,0.276803,1.06875,0.577236,-1.37095,-2.25731,-0.234121,-0.104801,1.78684,0.531312,2.75332,2.0304,0.33738,0.00842335,-0.958677,-1.68277,1.17984,0.689621,1.5019,-0.0272167,1.32191,-0.0233738,1.82756,-0.245511,-0.303092,-0.19988,-0.384836,-0.0142473,-0.0313731,-0.0919165,-0.326869,-0.370977,-0.424995,3.33561,3.31542,1.15732,4.46992,-3.86313,-2.99399,-2.40757,1.42277,1.07332,1.95192
-106.574,0.935289,0.0872615,6,63,0,141.913,0.140674,2.91136,0.844223,1.31743,1.75306,0.166927,-1.79062,-1.59033,-2.19045,-0.486051,0.044558,-0.188632,0.306443,0.0970654,-2.03387,-0.256588,-1.35307,-1.23253,-1.16511,2.0378,-1.2603,-1.51978,1.16889,1.01231,1.77866,-0.578231,-3.38844,-1.68609,-1.82368,0.854809,0.448967,0.543034,1.00785,-1.77626,-0.900242,0.765001,-1.19072,0.835755,-0.814525,-0.542701,-0.257555,-0.722807,-0.0463215,1.10712,-0.0511382,1.88279,-0.232399,-0.179517,-0.130035,-0.170294,-0.0177846,0.01381,-0.0386166,-0.285557,-0.183016,-0.265836,2.04064,0.507027,0.0761638,1.02908,-1.4254,-2.66782,-3.56855,0.141145,-0.48188,2.32083
-105.909,0.926404,0.0872615,6,63,0,140.322,0.248335,-1.03251,-1.7661,0.0846045,-0.289929,0.140242,-0.807287,-1.78337,-2.55548,-0.749103,-0.0330846,1.76869,-2.14857,0.402787,2.1391,1.54997,-0.657644,-2.93082,-3.66299,0.275437,1.25071,0.773307,-0.598474,-0.23086,-0.478992,0.620747,1.10501,-1.10807,-1.91079,-0.648468,1.3087,0.165701,1.38574,1.5095,1.54727,-0.813906,-0.246194,-1.73375,-2.09558,0.617891,0.553997,0.915062,-0.0578513,1.41068,-0.0446206,1.64545,-0.137633,-0.197813,-0.165913,-0.264459,-0.0577506,-0.0124278,-0.0563746,-0.184217,-0.24653,-0.241739,2.98986,2.05686,0.908004,2.97083,-3.31902,-3.09338,-3.87523,0.288693,-0.268552,0.326454
-110.786,0.993912,0.0872615,6,63,0,139.295,0.313408,0.443993,1.68259,1.20131,0.964183,-1.06818,-1.61497,-1.071,-2.09989,0.133889,-0.269572,-0.56281,0.322462,-0.0602913,-0.550923,-0.192172,-1.81024,-0.443178,0.08609,-0.218405,-0.786278,-1.33188,1.50282,-0.437365,2.10149,-0.456061,-2.82787,-0.0786253,-2.07866,0.351878,-2.6377,1.60048,-1.74413,-0.476402,-1.36579,0.616654,-0.708471,0.945845,0.207659,-0.586768,-0.988359,-0.512617,-0.0240745,0.308641,-0.0595522,1.86934,-0.247273,-0.261527,-0.253685,-0.223245,-0.0987944,-0.126047,-0.207047,-0.25186,-0.3435,-0.202234,1.5082,2.22197,1.48869,1.73654,-2.13399,-3.30386,-3.53697,-0.361724,0.591357,0.949587
-90.8078,0.987875,0.0872615,5,31,0,128.442,0.289992,-0.409366,0.55272,1.95741,-0.775987,0.104357,-1.02258,-3.97675,-2.06152,-0.584848,-0.00966088,0.274922,-0.131776,-0.134209,1.12843,-0.948894,-1.78938,-1.62595,-2.66,-0.541246,-0.17824,-0.381028,0.352208,-0.755211,1.02734,-0.767652,-0.0735834,-0.294282,-0.728503,-0.173486,-0.913741,0.649065,-1.15467,-0.171956,-0.549622,-0.455753,0.074742,-0.898225,0.016661,-0.0384239,-0.73046,0.769157,-0.0457058,0.83677,-0.0549836,1.5609,-0.211859,-0.273951,-0.218586,-0.238339,-0.075666,-0.117814,-0.127006,-0.201533,-0.211227,-0.254621,2.27368,2.71393,1.78085,2.86272,-1.75328,-2.9523,-4.00689,0.537655,-0.163241,1.45032
-95.6916,0.955706,0.0872615,6,63,0,119.62,0.234624,0.69052,-0.0944873,-0.138089,1.3494,-0.597334,-0.262488,-5.19344,-4.42718,-0.295627,-2.39405,0.864017,-1.4385,0.833605,-1.51994,1.37956,-2.90619,-4.66702,-6.17309,-0.137824,-1.2425,-0.771654,1.17481,-0.0397094,1.88313,0.194288,-2.40084,-2.90088,-4.20798,-0.691999,0.235176,0.838826,1.76921,1.17423,0.883455,0.0531498,-2.13792,-4.08937,-3.66331,-1.57625,-0.215959,-0.703041,-0.114061,2.15857,-0.0342515,1.17226,-0.163587,-0.183972,-0.0819384,-0.21057,0.0487178,-0.0108971,-0.0550419,-0.182508,-0.289105,-0.201471,2.11002,1.11603,-0.230225,1.54489,-3.55439,-2.67696,-2.58143,0.276685,0.713244,0.35263
