# 0.00881009, 3.29157, 0.664216, 0.949961, 1.08505, 0.924497, 0.876617, 0.541866, 0.969039, 1.15357, 0.620141, 0.742081, 0.923129, 1.08207, 0.605478, 0.627164, 0.721081, 0.938031, 1.07359, 1.14875, 1.9623, 1.69675, 1.7071, 1.9195, 2.3605, 2.07839, 2.26095, 2.32498, 2.84919, 2.53783, 0.906729, 1.01363, 1.49782, 1.08497, 1.1932, 1.38362, 1.24911, 1.21373, 0.756655, 0.617631, 0.867706, 1.19467, 0.00131229, 0.543916, 0.000213642, 0.151506, 0.00266689, 0.521565, 0.00286562, 0.715325, 0.0021959, 0.364091, 0.00263083, 0.659419, 0.00178684, 0.433497, 0.00222303, 0.626512, 0.00371522, 0.713054, 0.00386993, 0.725718, 0.00556388, 0.926113, 0.00361441, 0.822064
-103.126,0.976045,0.0779399,6,63,0,138.716,0.266651,-1.25632,-0.859987,1.46296,1.64259,-0.943576,-2.66522,-3.51125,-3.75056,1.04103,0.261466,0.966843,-0.719826,0.834729,-2.89429,0.319786,-1.73093,-2.09104,-4.56769,1.11865,0.364559,-0.493532,1.36309,0.346776,0.281552,-1.84713,-3.90491,-3.19486,-2.40597,1.05561,0.0640427,0.875328,-0.404317,2.10142,-0.597604,0.211849,0.377741,-1.31603,-2.08038,-0.16992,-0.545394,-0.381752,-0.0890193,2.05041,-0.0440395,1.53457,-0.190521,-0.17792,-0.0698179,-0.192753,-0.0765622,-0.0788735,-0.0901316,-0.198055,-0.233387,-0.145799,3.09678,1.37289,0.601392,2.14521,-2.05078,-4.07601,-4.27428,-0.53375,-1.21305,-0.242986
-96.7082,0.917313,0.0779399,6,63,0,134.84,0.185592,0.0210061,0.113266,0.897665,1.13885,0.838257,-0.949794,-1.86246,-3.32989,-2.19051,1.04671,0.0953806,-0.239678,0.589167,-0.131648,1.25561,-0.00932621,-4.13178,-3.41725,1.35693,1.07189,0.846047,0.594263,1.48884,1.47147,0.0692449,-1.01714,-1.87336,-2.98252,-0.698746,1.04781,1.65985,-0.465268,1.00713,1.17658,0.0182727,-3.262,-2.52103,-3.39104,-1.82192,0.509256,0.324835,-0.0710753,1.716,-0.0483823,0.810803,-0.17194,-0.206249,-0.0922479,-0.237459,-0.00621569,-0.029141,-0.0796522,-0.167439,-0.242473,-0.180773,2.27039,1.99524,0.155516,2.45247,-2.94406,-1.74733,-1.1998,-0.851807,-0.134005,0.482455
-92.429,0.920501,0.0779399,6,63,0,122.809,0.222996,-0.755641,1.22793,0.590336,-0.199694,1.05587,-1.78993,-2.43009,-4.3299,-0.152452,-0.595736,1.60545,-0.824761,0.427841,1.12326,-0.127973,-0.602497,-2.86771,-3.80147,0.147855,1.14307,0.114881,0.0895173,-0.089761,1.02181,0.21433,-2.84614,-4.26474,-4.21458,-0.25901,0.404869,0.912423,0.776747,0.0292821,0.948094,0.0732477,0.354489,-2.72982,-2.3776,1.32223,-0.260368,-0.317434,-0.0972932,2.41153,-0.0195398,0.800517,-0.157851,-0.180462,-0.121944,-0.227203,-0.0388948,-0.0230015,-0.0206515,-0.145437,-0.207112,-0.168775,1.95604,1.66806,0.77204,2.40001,-2.59314,-3.07843,-3.84835,-1.31754,-0.378848,0.386927
-95.7541,0.868814,0.0779399,6,63,0,115.88,0.340969,-1.66844,-0.442714,1.08653,1.73024,-1.20568,-2.839,-2.56087,-3.75593,-0.152583,-0.14203,-0.185007,-0.32367,1.07266,-1.5789,0.846894,-3.90011,-4.42196,-4.57481,0.96821,-1.61773,-0.182255,1.59638,0.530142,0.485616,-0.013562,-0.702316,-2.72456,-2.71862,0.723398,-0.528354,0.961431,0.216813,1.4221,-0.113737,0.80279,-2.82461,-0.15263,-1.107,-1.15793,-0.181625,0.926093,-0.0751118,1.51237,-0.0453496,1.95706,-0.195488,-0.253237,-0.10561,-0.172732,-0.048388,-0.133754,-0.198569,-0.298145,-0.22319,-0.227962,2.32826,2.1682,-0.0382746,1.32454,-2.32827,-2.04333,-1.92114,1.75882,0.170526,1.00706
-92.3975,0.999183,0.0779399,6,63,0,119.249,0.222355,1.35738,1.09321,1.67928,-0.795768,0.714321,-1.79882,-4.74287,-4.55148,-1.38206,0.02145,0.576315,-1.18594,0.360325,1.60109,0.0850932,-2.70198,-4.09652,-5.99412,-0.0361783,0.898658,-1.09373,0.505519,-0.262575,0.499177,-0.32768,-2.10123,-3.93588,-4.19376,0.383864,-1.06388,0.29378,0.862944,0.00149152,0.801115,-0.55593,-2.37432,-2.51551,-3.96229,-0.0168066,-1.03953,-0.80499,-0.112744,2.26191,-0.0649484,1.56982,-0.215531,-0.223103,-0.190056,-0.291512,0.0463744,-0.00144712,0.00261531,-0.12543,-0.254095,-0.198192,2.39798,1.61172,1.20081,2.65086,-2.45652,-3.67493,-4.18186,-1.42526,-0.568312,0.57712
-99.9217,0.943657,0.0779399,6,63,0,126.869,0.170394,0.394623,-0.0346218,-0.272332,1.11816,-0.0528875,-0.487376,-0.765697,-1.61723,1.09967,-1.21301,0.48101,-1.8459,-0.0520447,1.08595,0.26386,-0.313781,-3.94109,-2.4946,-1.17238,-0.440725,-0.559777,0.766512,-0.733502,1.76498,-1.27401,-1.93673,-1.77739,-3.2589,-0.0325367,-0.948336,0.286045,1.73118,1.86558,-1.35426,0.926365,-1.09822,-2.33966,-2.86825,-0.332607,0.0362858,0.213979,-0.0721564,1.47665,-0.0532456,1.43733,-0.110116,-0.141474,-0.231048,-0.199183,-0.0016477,0.00606896,-0.0647446,-0.124213,-0.0690745,-0.181596,2.15238,1.54105,2.24819,2.41598,-3.1963,-2.80722,-2.94691,-0.632682,-2.29319,0.853287
-95.7759,0.811363,0.0779399,6,63,0,136.495,0.24007,2.12575,-0.233064,2.12414,0.451584,0.0306586,-2.22949,-3.32403,-2.24643,-1.65645,-0.0283771,-0.404895,-0.490317,0.146693,-0.361054,0.683844,-1.43379,-1.14913,-3.61277,1.90735,-0.131177,0.100346,-0.205536,0.280509,-0.398931,1.46771,-1.34301,-1.85523,-1.16375,-0.453529,0.903639,1.43943,0.29689,-0.677219,0.323646,-0.126955,-1.46641,-0.294012,-1.15825,-0.144967,-0.486244,-1.33953,-0.0561244,1.2506,-0.0267496,1.15051,-0.198697,-0.335876,-0.141822,-0.231513,-0.0584844,-0.095271,-0.107605,-0.377595,-0.496683,-0.238896,2.13739,3.10964,-0.132619,1.43683,-1.67736,-1.94034,-2.27977,1.1309,2.14173,0.454394
-94.6337,0.975356,0.0779399,6,63,0,127.773,0.253214,0.366006,-0.314333,-0.572653,1.97168,0.147971,-1.14889,-1.42868,-2.62944,0.183266,-1.85354,1.83502,-0.691077,0.30968,-0.148985,1.40747,-2.03476,-4.65232,-2.02301,-0.910464,-0.491779,-1.6316,1.13337,-0.982894,0.39124,-0.463289,-2.13684,-2.50309,-4.86502,-0.0705754,-0.755873,-0.0922639,0.241846,0.46959,-0.0126365,-0.845574,-0.27198,-1.49024,-1.77339,-0.448463,0.403595,0.836907,-0.0793992,1.49653,-0.016276,1.2756,-0.222957,-0.205933,-0.192037,-0.34379,-0.0365279,-0.0461519,-0.109701,-0.217538,-0.226334,-0.208913,3.03836,1.84329,0.796662,3.55668,-2.07093,-2.32005,-2.20399,1.00635,-0.167305,0.685891
-97.7588,0.846892,0.0779399,6,63,0,123.607,0.20852,2.81422,0.727037,1.52525,-1.31286,-0.440583,-2.20609,-2.05165,-2.14097,-0.859303,0.709446,-1.7729,-0.868068,0.261054,-0.360501,-1.60908,-1.69555,-3.73558,-2.36349,1.11687,-0.126198,0.363777,-0.0352926,0.356011,0.501419,-0.0513854,-1.06879,-3.14054,-3.94189,0.156375,-1.06275,0.6578,-0.709214,-0.817611,0.186234,0.770378,-1.53359,-1.60504,-2.15536,-0.34467,-1.46668,-1.07346,-0.0696045,1.1234,-0.0491349,1.73332,-0.226171,-0.295614,-0.196461,-0.163686,-0.00269899,-0.066811,-0.0973681,-0.290282,-0.314149,-0.261789,1.90757,2.69365,1.64996,0.89469,-2.21286,-3.10924,-2.4763,-0.503414,1.27576,0.760425
-100.266,0.997267,0.0779399,6,63,0,126.861,0.354065,-0.805275,-1.11332,-0.352129,1.84023,0.0413048,-1.63057,-3.22209,-3.38041,-0.705428,-2.27236,2.24076,-0.444035,0.942048,1.02766,1.50859,-2.07374,-5.13786,-4.03254,-2.37248,-0.28755,-1.94554,0.960978,-0.43398,0.166016,-1.44261,-4.02005,-3.7981,-5.18158,-1.23117,-0.32748,0.085194,1.73178,1.49931,-0.208113,-0.170487,-3.25154,-2.02398,-4.34296,-0.514482,-0.02423,0.600719,-0.105598,2.14391,-0.0373636,1.28005,-0.249873,-0.221709,-0.222045,-0.304998,-0.0581854,-0.0997275,-0.145493,-0.181268,-0.199156,-0.255439,3.54606,2.15623,1.10393,2.62702,-3.09208,-2.61072,-3.08589,-0.938791,-0.743388,0.243142
-102.764,0.997197,0.0779399,6,63,0,123.8,0.33911,-1.22007,1.14084,1.09667,-1.22038,-0.822642,-2.84195,-4.0019,-3.24456,-0.405894,-0.281963,-1.70768,-1.50171,-1.07982,-0.856892,-1.11203,-2.46796,-4.55543,-3.79658,2.39426,-1.71286,0.944331,-0.118379,-0.130183,0.0550382,0.711598,-1.12239,-3.68257,-4.42711,0.998642,-1.57024,0.437418,-1.52683,-0.764019,0.119804,0.172102,-2.70284,-2.18253,-4.42019,-0.444549,-1.68279,-1.7628,-0.112534,1.66105,-0.060119,1.61636,-0.126346,-0.180871,-0.084254,-0.139871,-0.070812,-0.0774971,-0.133667,-0.355463,-0.257364,-0.198504,1.24109,1.45374,0.747754,1.17911,-1.92678,-3.52897,-3.69058,0.639407,0.562216,0.22467
-103.129,0.922253,0.0779399,6,63,0,127.039,0.283633,0.625102,-0.75622,-0.197352,2.06167,0.32811,-1.58498,-1.45325,-3.30379,-0.89013,-1.98871,2.27573,-0.00876111,1.54216,0.829524,1.78142,-1.97408,-3.93598,-3.28584,-2.75483,0.534713,-1.90717,0.833113,-0.521117,0.619903,-1.299,-2.42051,-2.80252,-4.1223,-0.18403,0.294205,0.796229,2.04136,1.70036,-0.0736221,0.168324,-2.81556,-0.844717,-3.04758,0.0771074,1.31819,1.05759,-0.0894825,1.84078,-0.0258773,0.822855,-0.23052,-0.248913,-0.222076,-0.284925,-0.0452853,-0.104647,-0.129062,-0.155032,-0.246774,-0.292802,3.13639,2.45145,1.04157,2.36627,-2.62464,-2.56571,-2.48954,-0.265379,0.0963141,0.900934
-105.797,0.985794,0.0779399,6,63,0,145.113,0.275152,1.37419,-0.850894,1.31012,0.639565,-0.279633,0.167138,-4.07841,-4.02164,-0.030665,-1.94059,-0.441322,-1.98095,0.742195,1.06417,-0.761725,-0.67315,-2.97113,-3.87778,-0.0345713,0.102608,0.280696,-0.0760315,0.382475,0.139647,-1.88108,-1.58897,-2.65482,-1.90213,0.854674,-1.81059,1.75862,0.497757,-1.47368,-0.919142,-0.362696,0.530858,-1.34901,-0.820964,-1.11663,-0.803456,2.477,-0.0595915,1.07635,-0.0297564,0.968169,-0.180694,-0.262072,-0.245745,-0.275029,-0.0423517,-0.103951,-0.121061,-0.208004,-0.230767,-0.29681,2.60613,1.66762,1.23377,2.6135,-3.68508,-0.81945,-2.47061,-1.60398,-0.296124,1.50179
-97.4365,0.940524,0.0779399,6,63,0,137.783,0.227649,0.131162,1.72303,0.270737,0.23234,-0.396303,-2.59259,-2.46485,-4.62508,-0.745805,-0.95457,0.578402,0.139677,0.203009,-0.568147,0.535638,-2.37223,-3.13173,-4.5298,-0.626292,-1.70664,-1.26252,0.76812,-1.11953,0.641878,1.59638,-2.03365,-4.24163,-3.29138,0.10827,0.375871,-0.784704,-0.272351,2.38018,1.24081,0.512833,-1.80713,-3.49732,-2.96001,-1.23975,-0.650234,-2.26476,-0.0932472,1.5848,-0.0709149,1.80602,-0.213027,-0.221068,-0.0890832,-0.175285,-0.0331876,-0.0256767,-0.0280069,-0.230366,-0.229751,-0.123073,1.72667,2.58565,0.0505364,1.54492,-1.64969,-4.24792,-3.76796,1.54381,0.483069,-0.31277
-101.505,0.942306,0.0779399,6,63,0,134.121,0.408721,-0.530794,-0.0766933,1.32516,1.57698,-0.0395966,-3.1265,-3.3548,-5.01542,-0.913973,-0.160901,-0.297352,-0.293441,1.38621,2.20213,-0.270397,-1.30373,-4.71028,-4.76156,-0.466982,0.554,0.64088,0.519999,1.7074,0.603556,-0.652452,-1.61094,-3.6927,-2.27615,-0.0688299,0.268162,0.535748,1.3948,-0.93003,-0.196814,0.412499,-2.52199,-1.1975,-1.70079,0.355766,-2.22869,-1.00088,-0.0934138,1.68125,-0.0292957,0.955754,-0.248006,-0.25723,-0.285813,-0.331894,-0.0612133,-0.157434,-0.227967,-0.267515,-0.402449,-0.371197,2.5007,1.47497,1.47934,3.07905,-3.50941,-2.34172,-2.21137,-0.435043,-0.0292999,2.71482
-108.609,0.994916,0.0779399,6,63,0,133.743,0.357296,-0.339178,-0.466542,1.79738,1.41577,-0.998829,-1.84381,-2.21969,-2.57929,-1.76449,-0.828594,0.537421,-1.20413,0.318265,1.76651,-0.599217,-3.34704,-3.25181,-4.48598,1.70817,-1.99983,-0.0664568,0.044668,-0.65669,1.06892,-0.810091,-3.58435,-2.75599,-4.65766,0.440814,-2.41875,2.62072,0.2637,0.80462,-2.17211,-0.656254,-0.812965,-2.22755,-3.19174,-0.690966,-1.21666,0.143611,-0.0942099,1.88514,-0.0186397,1.04648,-0.189049,-0.24462,-0.262129,-0.37917,-0.0634532,-0.126812,-0.174889,-0.369606,-0.295665,-0.36562,1.92228,1.74222,1.49305,4.3422,-3.11627,-2.66105,-2.33726,1.11666,1.01636,1.52083
-109.085,0.880311,0.0779399,6,63,0,147.501,0.213112,3.45097,1.19652,0.0432246,0.000364282,0.914973,-2.73094,-3.07671,-2.79096,0.875891,-0.855608,0.0476023,-0.796584,0.801004,-0.144454,1.68062,-1.40523,-4.32972,-2.60772,-1.13777,0.907991,-1.16202,1.73548,0.510746,0.249747,0.794655,-3.41533,-4.83616,-2.67801,-0.537199,1.58306,-1.02813,0.931189,0.699767,2.89781,1.57353,-1.8275,-3.6735,-1.85372,0.477984,0.668424,0.158673,-0.0911089,2.27323,-0.0610993,1.64583,-0.293769,-0.303344,-0.272385,-0.225096,0.0102168,-0.0366993,-0.0950256,-0.228999,-0.324863,-0.152673,2.23827,2.54154,1.86135,0.519026,-2.05822,-2.47732,-3.56249,0.0160166,-1.11173,-0.660045
-110.124,0.836643,0.0779399,6,63,0,154.722,0.303225,1.11631,-0.167146,0.1264,2.14741,0.0284658,-1.46271,-2.42626,-3.95072,-0.671691,-0.668778,0.63703,-1.71101,2.6187,0.875807,0.285455,-1.6574,-3.39442,-4.55033,1.09506,0.585292,-1.85701,0.378122,0.775349,0.668907,0.0320922,-0.959813,-0.493269,-3.83409,0.134769,-2.47879,2.26049,2.57018,0.525596,-1.05266,-0.0490932,-0.920718,-1.25848,-3.52086,-1.64501,-0.721544,0.075941,-0.0674312,1.39375,-0.0611886,1.29964,-0.179334,-0.325308,-0.24899,-0.246095,-0.0932977,-0.046143,-0.106562,-0.358682,-0.286127,-0.262845,1.91228,2.06456,0.929455,1.81024,-2.49747,-4.62072,-3.23624,-0.126898,0.680006,0.404853
-105.973,0.997214,0.0779399,6,63,0,143.372,0.180852,3.45267,-0.672916,-1.37283,0.723668,-1.39465,-1.65594,-2.38052,-0.940511,-0.573047,-0.633142,0.238622,-0.511191,0.158908,-0.0507714,-0.197645,-2.11623,-3.9061,-3.28943,0.578969,-1.21117,-0.545536,0.246667,-0.595371,-0.0105613,-1.30784,-1.63546,-3.12752,-3.19709,1.21255,-1.2041,2.28271,1.37362,-0.552882,-1.55319,-0.229296,-2.55757,-2.65502,-2.66434,0.729494,-0.467022,1.53095,-0.0853819,1.75286,-0.0692444,1.82139,-0.194837,-0.295698,-0.211263,-0.190147,-0.00848333,0.0231666,-0.0565416,-0.35797,-0.339419,-0.249692,1.72225,2.61909,0.903589,1.2442,-1.60708,-4.62597,-3.68679,0.85531,-0.448063,0.816937
-92.5142,0.937048,0.0779399,6,63,0,135.357,0.338474,-1.03817,0.037139,1.72841,0.503126,-0.407996,-2.72895,-2.8276,-5.51138,-0.377836,-2.6093,0.513389,-0.213887,0.24847,0.24495,1.31635,-0.888652,-3.09848,-3.89848,0.162152,-0.25532,0.148756,1.15382,0.986157,0.66016,0.356749,-2.1274,-1.92352,-2.76905,-0.714574,-1.13823,0.430132,2.13752,0.270835,-0.0150972,1.54735,-0.0946771,-1.84429,-1.91308,-1.06836,-1.38715,-0.548559,-0.0914703,1.92741,-0.0621504,1.44661,-0.207729,-0.284598,-0.206832,-0.26223,-0.0703491,-0.11062,-0.130053,-0.267751,-0.225595,-0.250301,2.13762,2.36246,1.54852,2.27093,-2.01846,-3.37396,-2.91735,-0.312658,-0.215371,1.49772
-93.4024,0.969488,0.0779399,6,63,0,126.686,0.258761,0.194913,-0.252688,0.317764,1.1427,-0.733303,-1.16849,-3.24234,-2.14441,-0.888731,0.649988,-1.11187,-0.901858,-0.0404521,-0.0370891,0.25763,-3.344,-4.44985,-5.2478,0.208413,0.0514218,0.672893,0.67727,-1.07769,0.145886,0.0832172,-2.23331,-2.74839,-4.76585,0.209704,0.0672369,1.57094,-0.0767215,1.96477,0.14947,-0.368074,-2.44004,-1.37836,-1.77156,-1.3404,0.746116,0.145662,-0.097379,1.99451,-0.0393942,1,-0.198765,-0.141485,-0.145615,-0.223189,0.0255903,-0.0458563,-0.0906505,-0.283554,-0.290307,-0.250019,2.30434,1.19562,0.558932,2.06731,-2.66294,-2.37802,-3.38667,1.67124,0.157435,1.16614
-91.4182,0.988974,0.0779399,6,63,0,116.694,0.114259,3.63896,-0.152872,0.346331,0.0272099,0.542394,-1.85743,-1.69864,-3.88991,-0.0443312,-2.76754,0.696229,-0.536034,0.64049,-0.515172,-0.413603,0.760324,-2.20371,-1.88668,-0.18929,-1.33171,-0.674392,0.143009,0.527672,0.286404,-0.223407,-1.71683,-2.03163,-1.38298,-1.31683,-0.75332,-0.0536316,0.062543,-2.1368,-0.671123,0.236158,-0.640292,-2.00956,-2.47729,-0.1112,-1.93634,-1.53888,-0.0624255,0.791428,-0.0362348,1.47955,-0.279379,-0.324704,-0.169143,-0.178229,-0.0128049,0.0274332,-0.0219256,-0.271725,-0.13811,-0.235514,3.08166,2.9872,1.11652,0.875839,-1.59456,-2.34913,-2.07771,0.992149,-0.329389,1.03639
-97.3582,0.912874,0.0779399,6,63,0,119.734,0.373509,-1.42729,0.199939,0.658925,0.622866,-1.49461,-1.99927,-2.74849,-4.71097,-0.755194,-0.972506,0.674929,-1.02195,-0.423465,0.0499259,0.973075,-2.78631,-3.89319,-3.28001,-0.587353,0.0859495,-0.112577,0.230463,-1.09841,-0.294989,-0.565793,-3.95632,-1.67844,-2.46873,1.00237,1.07923,1.14221,-0.664692,2.60565,-0.236883,-0.278596,-3.76265,-2.42309,-3.93294,-0.349929,0.0565245,1.73278,-0.0998146,2.2537,-0.0404806,1.00707,-0.139889,-0.122562,-0.153366,-0.279211,-0.0483734,-0.112882,-0.173582,-0.185306,-0.325525,-0.186043,0.891547,0.66074,0.530466,2.93805,-2.77281,-2.27109,-3.3271,-1.26916,0.979467,-0.605729
-103.721,0.789389,0.0779399,6,63,0,136.572,0.237495,0.445917,-0.160424,0.573923,-0.123556,0.694824,-2.01973,-2.40023,-3.73999,-1.92698,-0.65582,-0.739983,-0.214288,0.700913,0.186567,-1.13846,-1.92129,-2.7706,-2.43778,-0.294621,-1.13614,-1.02002,-0.413108,-0.843549,0.0344549,-0.480273,-2.50456,-1.95079,-1.2904,-3.04073,-3.81074,-0.882306,0.463383,-2.50662,0.39352,-0.0419189,-1.32155,-2.04562,-3.58908,-1.13951,-2.23299,-2.47579,-0.0657876,0.217229,-0.0329678,1.41352,-0.237687,-0.297122,-0.115134,-0.137516,-0.0425794,-0.0705727,-0.0697418,-0.224136,-0.149777,-0.228049,2.59869,2.91605,0.0805147,0.963099,-1.57313,-2.82379,-3.20853,1.42597,-0.971455,1.91255
-96.1188,0.943956,0.0779399,6,63,0,131.69,0.182833,1.89491,-0.0367931,0.233266,0.780422,-1.48312,-1.89652,-1.13811,-3.11769,0.166165,-1.92836,0.731237,-0.855355,-0.574659,-0.889845,1.42662,-0.674939,-2.22055,-1.04397,-0.229153,1.39212,-0.183945,0.422737,0.754103,0.14749,-0.707693,-2.19307,-1.76494,-1.13839,1.29269,1.20605,1.97617,-0.591991,2.21241,-0.712035,-0.361285,-2.05452,-1.06678,-1.88869,-0.308648,-0.462617,1.47024,-0.0654115,1.54959,-0.0495284,1.60215,-0.218593,-0.21466,-0.146033,-0.279553,-0.0168378,-0.0552392,-0.08648,-0.221772,-0.311585,-0.210958,3.09336,1.76917,1.02189,3.28385,-3.0604,-2.45688,-2.90426,-0.139715,0.864036,0.330234
-95.3994,0.975751,0.0779399,6,63,0,121.189,0.133789,1.37059,0.49723,0.275545,0.47711,-1.32644,-1.71789,-2.47526,-3.22167,0.929178,-2.0118,0.352845,-0.0431736,0.148958,-0.0452417,0.995205,-0.0695702,-1.94709,-4.83045,0.229824,0.341289,-0.516662,0.994778,-0.0895404,0.718314,-0.888672,-1.62154,-0.455988,-2.29055,1.84635,0.960819,1.61968,-0.367463,1.66194,0.0479484,-0.0210015,-0.706733,-2.00273,-1.49756,-0.612906,-0.164925,2.11503,-0.0529023,1.15037,-0.0527718,1.46314,-0.23094,-0.186924,-0.118184,-0.267478,0.0182761,-0.00336986,-0.0102557,-0.192857,-0.244027,-0.179345,3.28535,1.56076,0.711816,3.69384,-2.41406,-3.58309,-3.74545,0.213672,1.50138,0.309373
-102.804,0.907659,0.0779399,6,63,0,126.305,0.164931,1.96024,-0.29646,0.0358228,0.101755,-0.35059,-2.5489,-3.2321,-0.772851,1.0955,-0.737323,0.120842,0.254232,0.172309,0.189445,1.01745,-1.16062,-2.33999,-2.5155,0.245251,0.539302,-1.39722,0.806456,0.312911,0.296718,0.153497,-0.484325,-1.5456,-1.97649,0.769786,0.50265,1.63755,-1.29766,0.682448,-1.47027,-0.0150669,-1.73002,-2.73333,-2.69831,-0.199692,0.131942,2.75535,-0.0678377,1.70352,-0.0720263,2.00592,-0.286955,-0.199495,-0.134678,-0.335842,-0.0233316,-0.030807,-0.0172569,-0.294488,-0.258241,-0.113387,3.68567,1.39892,0.15276,3.7295,-2.6602,-3.44255,-4.43099,0.592806,0.103435,-0.570584
-97.7805,0.9935,0.0779399,6,63,0,134.777,0.300839,-2.91548,1.12446,1.64804,1.20896,0.538857,-0.943088,-3.26772,-4.66367,-1.401,-0.760185,1.19453,-1.05304,-0.362993,-0.187728,0.261069,-2.8491,-3.9095,-4.15479,0.674811,0.194647,1.45426,0.927039,-0.192636,1.15237,0.176905,-2.46578,-3.95305,-3.4406,-1.53112,-0.363635,0.758915,2.54981,0.757798,2.39671,1.47453,-2.5473,-2.73603,-3.65551,0.379238,-0.41356,-2.0026,-0.0943346,2.124,-0.01513,0.679406,-0.122136,-0.163762,-0.104397,-0.143638,-0.0451757,-0.0752308,-0.170945,-0.150111,-0.197198,-0.27144,1.24226,1.57167,0.677962,1.04248,-1.82182,-1.85838,-1.73886,-0.110115,0.441431,2.07502
-95.4859,0.999495,0.0779399,6,63,0,131.272,0.242082,1.95019,-0.271251,0.0962636,0.584257,-0.800186,-2.44889,-2.46336,-1.81776,0.957104,-0.705612,-0.234293,-0.481893,1.46723,-0.148286,1.2647,-1.0267,-2.47091,-4.00296,-0.242134,0.584292,-0.622885,0.939435,0.6879,0.282243,0.584298,-2.60794,-2.72908,-3.68101,1.75411,-0.0801071,1.54607,-0.919637,0.751433,-1.52333,-0.687212,-1.69789,-0.979456,-3.51106,-0.17436,0.0809685,2.57462,-0.0808753,1.84157,-0.029988,0.915591,-0.242515,-0.277957,-0.154165,-0.339989,-0.047902,-0.0933586,-0.0806309,-0.287213,-0.359875,-0.232579,2.56849,2.08206,-0.195564,3.34439,-2.71472,-3.23416,-3.14563,-0.257029,0.760788,0.68546
-100.427,0.798669,0.0779399,6,63,0,130.551,0.2146,0.88296,0.988353,1.42773,0.689827,0.570845,-1.08749,-1.90056,-1.57991,-1.25825,-1.0417,1.5234,-0.484396,-0.332266,0.861781,0.34904,-1.95191,-0.846932,-3.0741,0.353966,-0.539114,0.553337,1.19416,0.135904,2.16088,0.108557,-1.03308,-3.55551,-3.2995,0.171682,-0.0540949,1.16226,2.33582,1.46134,1.8101,1.88446,-1.6278,0.1178,-2.4777,1.123,0.210673,-1.2245,-0.0623115,1.73039,-0.0743616,2.67644,-0.269349,-0.270422,-0.239102,-0.207209,0.00368759,-0.0546857,-0.0460632,-0.226036,-0.198233,-0.271845,3.18497,2.59699,2.24737,1.85596,-2.25679,-3.17512,-2.36338,1.06271,-0.158957,1.22096
-92.2573,0.9983,0.0779399,6,63,0,122.418,0.280651,-1.1736,0.00461447,0.0438929,0.868077,-0.0825111,-2.28758,-2.89396,-2.98833,0.673733,-1.01676,0.93289,0.339527,1.67198,-0.652912,1.04751,-1.3236,-3.22307,-4.07748,0.63409,1.00854,0.20654,0.255068,0.766155,2.42883,0.520113,-2.25961,-1.19783,-2.61076,0.807731,0.373847,2.09804,0.710743,2.14652,1.62984,0.547285,-1.20205,-2.29649,-1.48307,1.33576,0.877602,1.27952,-0.0752342,2.15698,-0.073189,2.32449,-0.260331,-0.291238,-0.178215,-0.225035,-0.0505246,-0.097553,-0.103429,-0.248271,-0.237871,-0.350387,3.28833,3.49876,1.75059,2.25292,-2.26738,-3.01672,-2.98528,0.057316,0.204867,2.192
-99.8712,0.929353,0.0779399,6,63,0,125.937,0.292712,0.134644,0.346509,1.01626,0.173538,-0.182908,-2.0438,-4.46605,-3.48309,-1.03291,0.828093,-0.576084,-0.507445,-0.662274,0.276989,0.693611,-2.66187,-3.06219,-5.02823,-1.75575,0.0858664,-0.823177,-0.764253,-0.469091,-2.35819,-0.475963,-3.24664,-2.41883,-3.67015,0.317741,-0.891244,-0.995396,0.119629,-0.899622,-0.228243,0.0888471,-2.65803,-2.95425,-3.31027,-0.405435,-1.77698,-0.583974,-0.101342,1.93765,-0.020682,0.764359,-0.175536,-0.177646,-0.108016,-0.232425,-0.0147136,-0.040042,-0.107633,-0.195319,-0.287605,-0.108233,1.52348,0.983819,0.0352571,1.96566,-2.86178,-3.00851,-3.32225,0.718719,-0.816303,-0.295665
-95.7846,0.900617,0.0779399,6,63,0,131.316,0.28807,0.29376,0.0687871,0.21087,0.692596,-0.122189,-2.64301,-2.46127,-3.91428,-0.299675,-2.05555,1.35239,-1.42721,1.03812,-0.84779,0.0952319,-2.84702,-4.06545,-4.80299,1.69731,-1.11966,-0.149635,1.56644,0.34546,2.92532,0.221856,-2.70996,-4.06163,-5.90932,0.196755,-1.80727,1.6928,0.305021,1.83228,0.127656,0.250671,-1.71129,-2.36457,-3.14242,-0.8258,0.260655,0.232048,-0.103317,2.24879,-0.0337881,1.50558,-0.215805,-0.275998,-0.172503,-0.230434,-0.0552079,-0.0965818,-0.0827929,-0.308953,-0.181201,-0.278357,2.4171,2.20513,0.64325,1.79087,-1.87283,-3.01176,-2.70772,-0.686736,0.0797111,0.866444
