# 0.00593022, 2.66208, 0.691516, 0.880702, 1.05613, 1.48713, 0.552389, 0.739338, 0.868923, 1.5305, 0.626237, 1.01918, 0.929819, 1.23147, 0.551681, 0.66269, 1.38485, 1.40502, 0.992361, 1.20592, 1.59768, 1.60192, 1.53708, 1.29001, 1.89989, 1.56196, 1.91343, 1.71324, 1.7863, 1.93478, 0.634237, 0.691931, 1.20936, 1.437, 1.07261, 1.37236, 1.03906, 1.34098, 0.820335, 0.891404, 0.851561, 1.345, 0.000950624, 0.576193, 0.000249025, 0.166266, 0.00257885, 0.536524, 0.0030454, 0.607278, 0.00240488, 0.379384, 0.00231464, 0.458642, 0.00129499, 0.387248, 0.00169135, 0.63351, 0.00278747, 0.711989, 0.00427208, 0.789083, 0.00537154, 0.832634, 0.00307997, 0.875432
-107.607,0.802427,0.0891479,5,31,0,137.751,0.255771,1.15577,1.47076,0.493524,0.865596,-0.681669,-3.22481,-2.40549,-3.32284,-2.01536,-1.04811,-0.425347,-2.16865,0.653222,-1.11627,0.0248662,-1.77586,-2.04553,-3.98607,-1.48944,-1.58685,-0.452158,-1.45057,-0.521534,-1.42858,-0.0482184,-1.93634,-4.07107,-2.8347,-1.6175,-0.771874,-0.491412,0.111557,-0.513826,-1.04757,-1.88994,-2.25847,-1.1593,-3.57017,-3.36626,-2.5469,-0.0711844,-0.0930478,1.04483,-0.0622395,2.07603,-0.291321,-0.34097,-0.105334,-0.165808,-0.0417728,-0.12387,-0.0944722,-0.0861319,-0.265513,-0.307888,3.24506,3.49646,-0.361032,0.80213,-1.69643,-1.7163,-3.04603,-1.67133,-0.30432,2.48276
-100.22,0.996666,0.0891479,6,63,0,141.785,0.279785,1.69526,-0.0950321,0.175714,-0.388893,-0.360892,-2.14052,-2.76738,-3.21779,0.28236,-1.98346,-0.377308,-1.82901,0.154096,1.16922,-0.0496716,-2.66578,-2.66449,-5.51911,1.1982,-0.127764,-1.24362,0.813219,-1.32477,0.661004,-0.637517,-0.665941,-3.55363,-2.40928,-0.954613,-0.619912,0.268756,-1.23431,1.81689,0.274013,1.42667,-2.48351,-4.47079,-3.90869,-0.0584149,-0.521359,-0.912699,-0.0991086,1.70135,-0.0416555,1.18931,-0.197327,-0.192966,-0.216339,-0.302632,-0.0196746,-0.0532093,-0.0862124,-0.453305,-0.332263,-0.227761,1.82195,1.17799,1.37185,3.02638,-2.98203,-3.43459,-1.62471,2.10121,0.320685,0.653864
-102.545,0.901648,0.0891479,6,95,0,130.416,0.172689,3.72175,-0.196136,0.521144,0.317894,0.316552,-1.83195,-3.49479,-4.05185,0.289771,0.27339,-0.0232659,0.012858,1.23692,0.278089,1.62895,-1.53748,-5.44186,-2.82631,1.37664,-0.714352,-0.208589,0.604172,-0.156724,1.13947,-0.0303886,-3.07048,-2.38872,-5.27614,0.643246,-0.00354602,1.10124,1.53571,-1.29001,-1.53259,-0.266774,-2.13798,-1.52014,-1.48567,0.399038,-0.378133,0.157134,-0.0994547,2.16245,-0.0318726,1.29685,-0.21437,-0.32649,-0.282512,-0.319358,-0.0293671,0.00924452,-0.0580592,-0.421234,-0.37316,-0.200784,1.7532,2.97916,1.92549,2.19348,-1.71158,-3.12746,-2.68704,2.21649,1.58536,0.521583
-94.1483,0.997649,0.0891479,6,63,0,134.621,0.329731,-1.9616,0.632712,0.919725,1.02442,0.506806,-2.29356,-4.2224,-5.61233,-0.732124,-1.87971,1.04874,-0.339952,0.871911,0.399695,-0.425692,-3.08987,-3.2213,-7.27833,-0.863328,0.0496117,-0.350998,1.71853,1.16091,0.538957,0.320574,-2.89202,-2.97896,-3.11824,-0.742026,-0.765701,0.97322,0.298509,3.32767,2.59026,1.23406,-3.04613,-2.89662,-4.2954,-0.432041,-0.0522614,0.540785,-0.131441,2.94864,-0.0510037,1.23883,-0.256122,-0.237795,-0.10469,-0.187016,-0.0355051,-0.102719,-0.113059,-0.0956707,-0.190878,-0.210537,3.29533,2.29586,0.0687195,1.67461,-3.25786,-2.32382,-3.21692,-0.792408,-1.37876,0.141419
-94.5881,0.863491,0.0891479,5,31,0,124.508,0.284089,-0.111247,0.279491,-0.683834,-0.111673,1.14215,-3.4441,-3.92685,-2.89423,-0.203329,-1.38685,0.556063,0.0869052,1.21512,0.283942,0.173346,-1.01738,-5.15178,-2.83759,0.666361,-1.14873,1.17261,-0.136767,0.368862,-0.454225,-0.946539,-2.56168,-2.34811,-5.21385,-0.211135,-1.29666,0.644821,1.96405,-0.170905,0.456198,0.768291,-2.97723,-2.37955,-2.99602,0.522598,-0.378257,1.26752,-0.113945,2.49762,-0.0349112,0.730549,-0.217196,-0.227153,-0.147597,-0.195893,-0.0483173,-0.070505,-0.127123,-0.197047,-0.15002,-0.259475,2.38139,1.94661,0.579397,1.10693,-3.10475,-2.18666,-2.71267,-1.08489,-0.968748,0.402497
-97.1052,0.866067,0.0891479,6,63,0,131.608,0.307001,-0.330241,-0.147207,1.98679,0.735708,-1.05588,-2.08291,-4.73392,-6.05181,-1.58162,-1.45077,0.887607,-1.26498,-0.744763,-0.485705,-0.0814195,-3.02328,-4.81799,-4.6601,-1.62553,-1.74922,-1.3672,0.603638,-0.419767,1.17441,0.266793,-4.85708,-5.39646,-5.74852,0.745764,-1.10703,0.580077,-1.2137,1.2261,0.554318,-2.0846,-2.50909,-2.14494,-4.62216,-1.87831,-1.35933,-1.77713,-0.12415,1.75265,-0.0520271,1.92167,-0.160488,-0.175284,-0.160865,-0.218895,-0.0830542,-0.112138,-0.107864,-0.206374,-0.2654,-0.134448,1.83846,0.982055,0.871023,2.0374,-1.50092,-2.12715,-2.54179,0.46691,0.834458,-0.761027
-99.5794,0.876801,0.0891479,6,127,0,129.049,0.371504,-2.16229,0.0550841,-0.585294,0.396374,0.310485,-2.81169,-2.77528,-3.89993,0.193486,-0.567472,0.605812,-1.3029,0.737841,-2.07436,-0.202817,-1.397,-3.73733,-2.40621,1.27944,-0.669758,0.366734,1.27103,0.110124,-0.296629,-0.750226,-1.36375,-0.953173,-2.56807,-2.61626,-0.241918,1.08615,-0.0210255,-1.00908,0.0738992,1.69319,-2.6644,-1.81129,-2.85273,-0.671804,-0.9526,0.130598,-0.105754,1.6872,-0.0439304,1.31337,-0.183544,-0.21463,-0.113079,-0.181497,-0.0324454,-0.137163,-0.19468,-0.216291,-0.162726,-0.233463,2.47795,2.38072,0.849616,1.24611,-3.55783,-4.07107,-3.37685,-1.17124,-1.39487,1.15089
-108.591,0.908586,0.0891479,5,31,0,136.139,0.40772,-3.85593,0.107605,-0.321786,-0.0402396,0.502783,-2.94956,-1.28069,-5.18146,-0.196056,-0.484372,1.22775,-0.706111,0.613062,-0.988758,-1.1056,-1.63456,-3.2524,-3.60213,1.63643,-0.789119,1.04726,1.11707,-0.297358,-0.728804,-0.661108,0.0555083,-2.44283,-3.18119,-0.825424,-0.162185,1.22236,0.307886,-1.55421,0.0610359,1.84458,-1.73742,-2.63112,-3.57321,-0.172278,-1.20184,-1.24033,-0.0826053,1.07995,-0.0422445,1.08055,-0.210245,-0.203045,-0.0866585,-0.155009,-0.0807203,-0.118684,-0.189027,-0.215772,-0.233004,-0.251467,3.19397,2.83836,0.931807,1.376,-2.66176,-3.9314,-4.74043,-1.30116,-1.67139,0.773188
-103.439,0.969217,0.0891479,6,127,0,138.01,0.29259,0.636448,1.5861,1.12987,1.38648,-0.880463,-2.83118,-3.37142,-7.66623,0.0432945,-0.953504,0.185157,-1.08952,-0.601911,-0.53473,0.146351,-3.01296,-3.7164,-6.74084,-0.905361,-0.765101,-0.694397,0.953908,-0.711998,0.777788,-0.358634,-2.6625,-4.59442,-6.21128,-1.12154,0.536477,-0.854761,-0.434839,-0.997479,0.609,1.44435,-3.35261,-4.17179,-5.01748,-0.185881,-0.358561,-0.424399,-0.141167,2.20439,-0.0333385,0.895221,-0.283965,-0.224847,-0.189576,-0.305045,-0.00419206,-0.023996,-0.0536108,-0.250028,-0.356065,-0.168152,3.02909,1.65513,1.14675,3.18775,-2.66177,-3.27459,-3.12997,1.68178,0.687341,-0.362202
-100.729,0.953771,0.0891479,6,63,0,134.613,0.242021,0.612506,0.533122,1.40876,1.7767,-0.367271,-2.48506,-3.72246,-6.99148,-0.552676,-1.61986,-0.249089,-1.46041,-0.32434,-0.755761,-0.327602,-3.38014,-3.25089,-6.69121,-0.716714,-0.506356,-0.328724,1.78295,-1.02836,1.68381,-0.427221,-2.61728,-5.43954,-5.15218,-1.03297,0.787963,-0.298717,0.323153,-0.694336,-0.324914,1.2183,-2.95896,-4.12568,-3.92941,-1.12101,0.213315,-1.06836,-0.140347,2.63408,-0.0344039,1.14187,-0.226919,-0.191278,-0.145817,-0.264177,0.023841,-0.0271524,-0.0614459,-0.278377,-0.354997,-0.13399,3.27106,1.33663,0.348735,3.22377,-2.37816,-2.80328,-2.91795,0.713452,0.714643,-0.145805
-95.8581,0.995699,0.0891479,6,63,0,128.233,0.367329,-2.06606,1.0613,0.905473,1.42649,0.87353,-1.58391,-2.76046,-4.60515,-0.699702,-0.264187,2.16661,-1.43733,1.31599,-0.0642521,-0.269743,-2.47317,-2.15667,-4.11637,1.09853,-0.163685,1.2709,1.88275,0.426742,1.8875,0.116019,-1.3434,-3.79366,-2.79034,-1.5005,1.43949,0.679491,1.39586,-0.410419,-0.551858,2.68384,-1.86582,-1.8674,-3.63646,-0.173683,0.800333,0.314597,-0.0867506,2.04393,-0.0522044,1.74347,-0.18646,-0.233757,-0.128266,-0.188515,-0.104901,-0.145884,-0.171915,-0.232914,-0.230396,-0.264132,2.2754,2.08074,0.155586,1.47259,-1.81107,-4.14112,-3.56404,0.448231,-1.34127,0.577448
-97.4566,0.942579,0.0891479,6,127,0,124.751,0.10938,3.99564,-0.915986,0.924785,-0.479633,-1.27974,-0.918582,-1.20334,-0.759304,0.121607,-0.720395,-1.07154,-0.623029,-0.0707055,-0.687981,0.218005,-0.459408,-3.42866,-2.62917,0.352983,-0.981806,-1.43292,-0.639954,-0.657076,-0.395176,1.35419,-3.33495,-0.757102,-3.16442,1.03206,-1.80077,1.04591,-1.86228,0.214038,0.975836,-1.26575,-2.45165,-2.78066,-2.0259,-0.229962,-1.10859,-0.835526,-0.0728897,0.920161,-0.0401808,1.59747,-0.231179,-0.294322,-0.150631,-0.221091,0.0115376,-0.0171454,-0.0168235,-0.218297,-0.235102,-0.179666,2.50826,2.8,0.945104,1.88971,-2.43906,-1.44908,-1.65278,0.18181,1.32387,0.909928
-94.8433,0.987856,0.0891479,5,63,0,122.349,0.222478,-0.144143,-0.60931,-0.0645427,-0.109125,0.348046,-0.932036,-3.55587,-4.45589,-1.39724,-0.491508,-0.431475,-1.68723,-0.039645,0.28792,-0.217339,-3.10882,-2.81338,-3.78636,-0.75814,0.488036,0.98971,0.930095,-0.516739,0.372489,-1.57166,-1.55727,-3.64681,-2.14758,-0.699049,-2.2849,1.66973,1.24041,-1.20128,-0.665597,-0.573056,-0.655559,-0.886581,-1.8654,-1.91375,-0.190029,-1.19498,-0.0842587,1.28631,-0.0499195,1.49848,-0.213086,-0.180729,-0.137377,-0.191323,0.043334,-0.0241625,-0.0363145,-0.200199,-0.188859,-0.188089,3.7802,1.85841,0.936039,1.79551,-3.20709,-3.87706,-3.18984,1.28896,0.11873,0.223407
-96.8742,0.8898,0.0891479,6,63,0,129.022,0.116504,4.79112,1.44262,0.928544,1.72477,-1.16929,-2.39896,-2.57702,-4.85515,-0.14222,-0.305747,1.72483,-0.380139,1.18777,-0.364615,0.0047838,-0.397395,-2.22239,-2.86947,-0.161899,-1.22632,-1.41476,-1.2195,0.201244,0.242794,0.242579,-1.58127,-3.28212,-3.19532,0.777554,-0.0131052,0.558763,-0.0341092,-0.383887,-0.0346261,0.313088,-0.87193,-0.70986,-1.5334,-0.910298,-1.14521,0.718921,-0.0645639,1.03161,-0.051462,1.64307,-0.272371,-0.331303,-0.215841,-0.312406,0.0263226,-0.023174,-0.0281996,-0.269864,-0.2939,-0.317446,2.07513,2.89819,1.0102,2.88381,-2.1684,-2.30868,-3.8044,-0.224689,0.475843,1.79151
-96.1668,0.960422,0.0891479,6,63,0,123.788,0.14891,4.0822,0.873852,0.0366022,1.6201,-0.907637,-2.86142,-1.88297,-4.25731,-0.658226,0.0628495,1.26778,-0.177375,0.664456,-1.00276,0.742558,-0.642889,-3.85198,-2.16391,-0.432046,0.215035,-0.375974,0.0400917,-1.27656,0.310139,0.269267,-2.17811,-2.17301,-1.38688,-0.846102,1.33996,0.201393,-0.0467538,2.50379,-0.342378,-0.334377,-1.1391,-0.94336,-2.25435,-0.436332,-0.698833,0.996703,-0.0674244,1.4949,-0.0523991,1.9529,-0.245497,-0.302571,-0.23049,-0.303261,0.0455744,-0.037776,-0.0101618,-0.265139,-0.314109,-0.332481,1.88009,2.95604,0.950069,2.85936,-2.41035,-2.53897,-3.1522,0.367304,0.372174,1.25539
-111.008,0.801709,0.0891479,5,31,0,138.317,0.236262,2.41298,1.65457,-0.518678,1.07146,-0.634793,-0.182298,-2.43367,-2.13391,1.22013,-1.64005,-0.265996,-1.90779,1.07413,1.05452,-0.803669,-3.14987,-2.68821,-4.61868,0.955657,-1.40445,-0.0823621,-0.413926,-0.985315,1.27654,-1.65605,-1.3024,-3.04884,-3.79984,0.0534727,0.572717,0.259441,0.528323,-2.58904,-0.197606,0.152814,-3.15452,-2.2482,-2.49359,-0.222305,-0.332113,0.215601,-0.081446,1.49391,-0.0293411,0.900557,-0.142006,-0.307275,-0.266392,-0.409876,-0.00451121,-0.042039,-0.104248,-0.366811,-0.334675,-0.262819,0.190978,2.70433,1.68604,4.85593,-2.63477,-2.42365,-1.99687,1.10606,0.868214,0.561256
-105.344,0.984175,0.0891479,6,63,0,136.858,0.119314,3.88897,-2.30093,1.02695,-0.850401,-0.679609,-1.91195,-0.964262,-0.230426,-2.59915,-1.48159,-0.131323,-0.505477,-0.844528,-1.20913,0.537406,1.01119,-1.52484,-1.51425,-0.922825,-0.65536,-0.808615,0.826524,-0.459052,-1.44601,-1.17935,-1.71223,-1.62021,-1.50914,-2.86191,-1.72181,-0.244468,0.548464,-0.0960324,-0.977087,-0.168024,0.00072596,-1.512,-1.44997,0.203464,-0.988422,-1.53468,-0.038081,-0.13819,-0.061492,1.71526,-0.335018,-0.220542,-0.135083,-0.187333,-0.0343367,-0.0403543,-0.0117319,-0.167313,-0.195185,-0.282331,5.18453,1.7618,0.864829,0.370241,-2.02041,-2.77098,-4.23563,-0.323193,0.287001,1.62481
-107.586,0.566919,0.0891479,5,31,0,130.593,0.138225,4.19685,-2.19737,0.960463,-0.810433,-0.672413,-1.99167,-0.928023,-0.261479,-2.74279,-1.498,-0.157604,-0.471568,-0.725803,-1.23932,0.558203,0.940883,-1.55494,-1.4941,-0.871787,-0.54043,-0.714018,0.85516,-0.453179,-1.37212,-1.19444,-1.59201,-1.53763,-1.58735,-2.88478,-1.8396,-0.23339,0.560018,0.0046258,-0.98329,-0.217918,0.282081,-1.35437,-1.52431,0.173334,-1.04955,-1.68995,-0.0363591,-0.11633,-0.0608244,1.69205,-0.33371,-0.223156,-0.132528,-0.183913,-0.0329334,-0.0409273,-0.00925215,-0.17035,-0.189701,-0.279381,5.20621,1.82158,0.85111,0.391602,-2.07446,-2.71847,-4.2154,-0.429513,0.278292,1.66455
-96.4519,0.999269,0.0891479,6,63,0,137.574,0.300817,-1.13207,1.45544,-0.245735,1.1078,-0.512095,-0.133762,-1.44226,-2.01186,0.877342,-0.612846,0.228599,-1.25866,-0.222791,0.132369,-1.28828,-2.83718,-2.36577,-3.55147,0.667533,-0.284349,-0.127167,-0.812957,-1.92819,0.6595,-1.04688,-0.878486,-0.987489,-1.52271,1.40536,0.271121,0.571018,-1.43169,-0.874451,-0.10498,-0.745755,-0.909085,-0.870982,-0.0688192,-1.69844,-0.548288,0.326488,-0.0486533,0.767947,-0.0763127,1.86941,-0.22881,-0.150143,-0.1467,-0.213324,-0.0237063,-0.0871747,-0.159632,-0.271663,-0.227098,-0.141587,3.4162,1.53134,0.348979,2.85873,-2.88158,-4.36024,-3.03449,0.41276,-0.278034,-0.0815856
-98.7985,0.98515,0.0891479,6,63,0,128.19,0.125439,3.79183,-0.407694,1.21812,1.40848,-0.451004,-0.861346,-3.05101,-2.32524,-1.0507,-2.29278,1.05305,-1.39023,-0.393062,-0.498929,0.415507,-1.98987,-3.87262,-4.31153,-0.72359,-0.18027,1.04884,1.44596,0.0970574,-0.663461,-0.818821,-1.70734,-2.63991,-2.62315,0.691499,-2.36438,0.0313394,0.069377,0.121617,-0.791491,-0.618845,-0.518745,-2.34857,-2.99277,-2.74933,-0.522692,-0.489719,-0.0946078,1.40492,-0.0187853,1.06796,-0.194038,-0.333251,-0.183891,-0.25855,-0.022358,-0.00438942,-0.0214656,-0.184892,-0.308024,-0.272737,1.62608,3.27142,1.00628,1.94514,-1.33357,-0.966563,-2.56305,-0.171341,0.393427,1.26083
-91.4965,0.969989,0.0891479,6,127,0,131.702,0.2755,-2.05544,0.0427201,-0.176768,0.24442,-0.063048,-1.09683,-1.36961,-1.3167,0.439548,-1.37914,-0.0866495,-0.553762,0.0223084,-0.113537,0.869399,-0.761448,-2.96491,-2.08514,1.43403,-0.00806969,0.421198,1.40756,-0.632374,0.446733,0.0511538,-1.41919,-0.590777,-1.04858,-0.933504,0.459618,1.24959,0.635873,-0.124159,0.962829,-1.18442,-1.32123,-1.66347,-0.198324,-0.431491,0.488559,0.221607,-0.0554341,1.42672,-0.0757686,1.61428,-0.160851,-0.110641,-0.0893836,-0.157954,0.0155517,-0.0766272,-0.130334,-0.259476,-0.158945,-0.154381,2.76483,1.09472,0.359078,1.68011,-3.90458,-3.55449,-4.773,1.06703,-0.984986,0.923719
-90.5436,0.699533,0.0891479,6,63,0,119.792,0.184678,1.23494,0.684857,1.39265,0.744942,-1.04615,-0.840051,-2.04006,-2.16515,-0.925449,-0.0435164,1.20088,-1.27898,0.0691075,-0.930709,0.0904135,-0.370149,-1.48006,-2.2537,-0.071567,-0.648395,-1.64468,0.218899,0.314866,-0.0785794,-0.600324,-0.615161,-1.8087,-1.86203,0.556043,-0.614415,0.16957,-0.679228,0.357062,-1.67872,1.3731,-0.227169,-0.0140395,-1.96794,-0.0208964,-1.19801,-0.742541,-0.0593645,1.10453,-0.0606553,1.41619,-0.171624,-0.233781,-0.124607,-0.271652,-0.0601044,-0.0988049,-0.0795728,-0.124971,-0.248331,-0.153569,2.03671,1.98607,0.369323,3.19675,-1.50512,-1.88957,-3.60904,-0.304712,0.21308,-0.668343
-96.3694,0.98812,0.0891479,5,31,0,117.531,0.213955,-0.214117,0.895778,0.350768,1.46676,-0.754715,-1.48923,-1.18795,-0.638293,-0.698027,0.450017,1.14168,-0.946077,0.490934,0.634159,-0.00755777,-1.69824,-1.83457,-3.0069,-0.259644,-0.784084,-0.319985,0.656667,-0.449941,-0.940497,-0.687305,-0.633963,-0.489217,-3.24342,1.58655,-0.466585,-0.165278,0.140548,0.449447,0.0106305,2.44799,-0.35496,-0.43911,-1.1064,-2.40802,0.499047,0.383372,-0.0350478,0.646973,-0.0345698,1.14693,-0.14673,-0.142466,-0.139938,-0.270185,-0.0334059,-0.040911,-0.0520774,-0.159215,-0.16951,-0.17105,1.77866,0.991929,0.737658,3.79265,-2.27933,-3.72504,-4.01552,-0.591203,0.112269,0.297392
-97.0643,0.964343,0.0891479,5,31,0,120.828,0.200154,-0.0487702,0.857801,0.789662,0.936877,-0.684954,-1.5558,-1.36844,-1.09218,-0.878101,0.309308,1.32722,-0.909092,0.445097,-0.308074,0.222636,-0.747638,-3.18527,-1.97477,0.0601944,-0.0398763,-0.544598,-0.220354,-0.08201,-0.157805,0.12295,1.18646,-0.751311,-3.30738,1.16671,-0.221736,-0.415575,0.651876,0.442717,0.407609,0.707325,-0.567145,0.328365,-0.374387,-2.35266,0.680408,-0.0975632,-0.0403627,1.0879,-0.0493237,0.99394,-0.14316,-0.135236,-0.133931,-0.300149,-0.0369581,-0.0447997,-0.0548758,-0.0802684,-0.227965,-0.144622,1.36023,0.725263,0.838865,3.68282,-2.53245,-4.1514,-4.13343,-1.04344,0.706198,0.0721388
-95.7134,0.9953,0.0891479,6,63,0,123.433,0.164795,0.952128,-0.629424,1.99854,0.0155977,0.371076,-0.587957,-1.70312,-2.14626,0.13488,-1.58313,0.597197,-0.776617,-0.640049,0.275966,0.0445655,-0.841422,-0.783434,-1.95679,0.686672,-0.212119,-0.721819,2.04397,-0.227039,1.26035,-1.03382,-2.59442,-1.45456,0.659341,-1.59949,1.46852,1.34067,-0.837019,-0.838072,0.292948,-0.365724,-1.19241,-2.33039,-0.721798,0.946629,-0.874448,-0.196202,-0.046854,1.1014,-0.0600468,2.06657,-0.152192,-0.22597,-0.11101,-0.188994,0.0059589,-0.0408882,-0.0467346,-0.216877,-0.113104,-0.208083,1.88455,2.17854,0.457659,1.52874,-3.03837,-3.67047,-1.97052,0.417137,-1.75046,0.866204
-101.397,0.922316,0.0891479,6,127,0,132.343,0.186317,0.297018,1.39197,-0.174352,1.30995,-0.630634,-1.27607,-1.61369,-2.46908,-0.486702,0.92168,0.338563,-0.359546,0.85408,-2.10073,0.526013,-1.1556,-3.7705,-3.49821,0.584036,0.707455,-0.566357,-0.583656,1.00691,0.749467,0.737015,-1.12338,-2.09117,-1.31087,1.3135,-2.87345,0.931081,1.4884,0.017942,0.235494,0.895699,-0.679782,-1.89238,-3.44996,0.201826,-0.893941,0.347007,-0.0625536,1.20316,-0.0223196,1.04057,-0.189947,-0.168013,-0.0872502,-0.185299,0.011055,-0.0227468,0.0318238,-0.214833,-0.292998,-0.163779,2.19042,1.49249,0.865843,1.75443,-2.16272,-2.39032,-4.57984,-0.56204,1.24921,1.09718
-102.744,0.936826,0.0891479,6,63,0,134.372,0.311683,0.419084,-1.09307,1.62359,-0.381679,0.860647,-1.28612,-2.15263,-2.99981,0.257121,-0.926563,-0.460715,-0.173583,-0.211896,-0.253635,1.31414,-2.11107,-2.10091,-4.35513,1.00221,-1.73975,-0.991876,1.83868,0.0167544,1.72843,0.701064,-1.42544,-2.38855,-3.29186,1.14941,2.99738,1.04064,1.67846,-0.0484929,1.55808,1.58998,-0.327331,-0.996316,-2.53402,-1.55693,-1.16452,-0.650758,-0.0715313,2.00664,-0.0539924,1.14618,-0.209574,-0.277451,-0.175489,-0.305853,-0.0530501,-0.0670815,-0.140955,-0.260361,-0.248759,-0.258738,2.42535,2.5428,0.931556,2.29135,-2.48363,-3.83761,-2.45871,0.822044,-0.856663,1.17471
-111.083,0.971677,0.0891479,5,63,0,146.03,0.312106,-1.17933,-0.0206616,0.594008,0.421594,0.162578,-1.85049,-2.18215,-2.47442,2.03014,0.36825,1.09971,-0.42592,1.19935,1.56141,-0.351594,-1.78711,-3.91593,-2.62145,-1.57488,0.377758,-0.485733,1.99087,0.120901,-0.669553,-0.403955,-0.0811241,-2.10018,0.131109,-2.31671,-1.70119,1.32255,0.300357,1.27171,-1.50592,-0.231394,-2.32117,-0.400531,0.222782,2.16904,1.18512,-0.0807578,-0.0694795,1.34868,-0.0408373,1.58417,-0.182851,-0.29196,-0.195011,-0.260462,-0.017064,-0.106356,-0.20786,-0.249538,-0.247382,-0.286081,2.15318,3.08669,1.45982,3.0427,-2.85703,-3.92339,-1.47912,0.64777,-0.700413,1.89144
-98.1817,0.975457,0.0891479,5,63,0,138.808,0.184912,2.97575,-0.594971,0.511636,0.653419,-1.52523,-1.20536,-2.87101,-3.60872,-1.1804,-1.3192,-0.878382,-1.38402,0.0415341,-1.77812,0.296625,-1.72586,-2.32255,-4.57674,0.842375,-1.29587,-0.207917,-0.549486,0.375024,0.729981,-0.253996,-3.91009,-1.87088,-5.08541,1.04603,0.536967,1.42601,-0.801061,0.406338,-0.697252,-0.142415,-1.03055,-2.77409,-3.69753,-3.52444,-1.41519,-0.218743,-0.094693,1.57075,-0.0520157,1.70619,-0.202777,-0.302701,-0.167119,-0.183662,0.00707598,-0.032779,-0.0389481,-0.314808,-0.341131,-0.23299,2.33695,2.88485,0.895073,1.01781,-2.78299,-1.81129,-3.5078,0.543384,2.48593,1.16405
-100.002,0.93548,0.0891479,6,127,0,139.391,0.135942,1.22075,0.853364,0.884472,-0.070648,1.2438,-0.662832,-0.114103,-0.0253487,0.802743,-0.419066,1.1103,-1.0357,0.583308,1.27852,0.446751,0.0709756,-1.40427,-0.313832,1.40962,1.30679,0.144936,0.925303,-0.881841,-0.202616,-0.0380136,1.86408,-0.0503443,2.17509,-1.87803,-1.46875,-0.118029,1.08036,-0.00786275,0.653041,0.505131,-0.309141,1.73898,1.01479,2.91134,0.445264,0.229657,0.00306938,0.070661,-0.0643841,1.65808,-0.166732,-0.275492,-0.123615,-0.342553,-0.00523095,-0.0115609,-0.0897052,-0.203831,-0.165121,-0.218746,1.80484,3.25781,0.522024,3.84705,-2.2238,-3.18166,-3.34802,-0.434169,-0.915853,1.29604
-95.8484,0.853533,0.0891479,5,31,0,128.814,0.0635837,2.84333,-0.679498,0.746008,-0.483379,-0.154877,0.862257,-1.03523,-0.500732,-0.819432,0.16862,1.30982,-0.663247,0.942333,0.128867,-0.268478,1.24565,-1.25049,0.523485,0.449229,-0.229061,0.587764,-0.100149,1.43937,1.009,1.07229,0.706039,0.235821,-0.724109,-0.80322,0.166745,0.930899,1.29167,0.579615,0.710908,-0.0504478,0.1241,-0.0239373,0.974143,-0.0702906,0.880074,-0.138313,0.0107968,0.343244,-0.0366926,1.24897,-0.173189,-0.253761,-0.118135,-0.323927,0.0301704,-0.0254755,-0.0390458,-0.144537,-0.160733,-0.197579,2.47999,2.29239,0.46305,4.21219,-3.12782,-1.8026,-5.03042,-0.341695,-0.179114,0.29146
-96.0671,0.89092,0.0891479,5,31,0,131.034,0.0716641,2.24277,1.77539,2.00458,1.28082,0.0740172,-0.744419,-0.28792,-0.299541,-0.208995,-0.316794,-1.26929,-1.12195,-0.0282413,-0.42199,1.2254,1.46892,-0.970661,-1.71682,0.874544,0.831401,0.158471,1.47943,-1.93531,-0.121815,-1.23381,-0.254783,-0.0522371,0.754326,0.876602,0.717848,1.94264,-0.503071,-0.503679,0.13128,1.19925,0.687488,1.33166,-0.316656,0.033858,0.365903,1.43432,0.00854918,0.398849,-0.0486355,1.87828,-0.186529,-0.255135,-0.129066,-0.223438,0.0163447,-0.00863355,-0.037527,-0.216508,-0.162755,-0.174568,2.39699,2.47608,0.498047,1.78455,-2.84366,-2.84975,-1.123,1.06686,-0.383573,0.824953
-98.4487,0.981247,0.0891479,6,63,0,123.462,0.158146,1.0522,1.32835,0.18753,1.05546,-0.274821,1.08908,-0.429453,-1.70302,-0.903453,0.526492,2.10984,-1.41536,0.369446,0.347698,-0.591709,-1.68642,-1.72215,-0.995033,3.25152,1.83901,0.437822,-0.264828,0.243386,1.96425,1.29962,0.264998,-0.500845,-1.04757,0.555431,-0.108794,0.981811,1.11982,1.45554,1.53565,-0.724026,-0.649924,-0.537964,0.771165,1.70154,1.0459,-0.0857874,-0.0109943,0.770247,-0.0591154,1.83512,-0.201567,-0.245558,-0.140327,-0.162878,-0.0124205,-0.030341,-0.0526024,-0.27817,-0.324318,-0.235358,2.26103,3.26616,0.637832,1.5979,-2.46873,-2.9072,-4.29215,0.677791,1.69115,0.727869
